#node time(s) x y
0 53.836 137.910 267.231
1 53.838 401.050 369.484
2 53.839 173.180 379.629
0 53.848 138.742 267.786
1 53.850 401.266 370.461
2 53.851 172.830 380.566
0 53.860 139.574 268.340
1 53.862 401.481 371.438
2 53.863 172.480 381.503
0 53.873 140.406 268.895
1 53.874 401.696 372.414
2 53.876 172.130 382.439
0 53.885 141.238 269.450
1 53.887 401.911 373.391
2 53.888 171.780 383.376
0 53.897 142.070 270.005
1 53.899 402.126 374.367
2 53.900 171.430 384.313
0 53.909 142.902 270.560
1 53.911 402.342 375.344
2 53.912 171.080 385.250
0 53.921 143.734 271.114
1 53.923 402.557 376.320
2 53.924 170.730 386.186
0 53.933 144.566 271.669
1 53.935 402.772 377.297
2 53.936 170.380 387.123
0 53.946 145.398 272.224
1 53.948 402.987 378.274
2 53.949 170.030 388.060
0 53.958 146.230 272.779
1 53.959 403.203 379.250
2 53.961 169.680 388.997
0 53.969 147.062 273.333
1 53.971 403.418 380.227
2 53.972 169.331 389.933
0 53.981 147.894 273.888
1 53.982 403.633 381.203
2 53.984 168.981 390.870
0 53.993 148.726 274.443
1 53.995 403.848 382.180
2 53.996 168.631 391.807
0 54.006 149.558 274.998
1 54.007 404.064 383.156
2 54.008 168.281 392.744
0 54.018 150.390 275.553
1 54.020 404.279 384.133
2 54.021 167.931 393.680
0 54.030 151.222 276.107
1 54.032 404.494 385.109
2 54.033 167.581 394.617
0 54.042 152.054 276.662
1 54.044 404.709 386.086
2 54.045 167.231 395.554
0 54.054 152.886 277.217
1 54.055 404.925 387.063
2 54.057 166.881 396.491
0 54.066 153.718 277.772
1 54.068 405.140 388.039
2 54.069 166.531 397.427
0 54.079 154.550 278.327
1 54.080 405.355 389.016
2 54.082 166.181 398.364
0 54.091 155.382 278.881
1 54.092 405.570 389.992
2 54.094 165.831 399.301
0 54.102 156.214 279.436
1 54.104 405.785 390.969
2 54.105 165.481 400.238
0 54.114 157.046 279.991
1 54.116 406.001 391.945
2 54.117 165.131 401.175
0 54.127 157.878 280.546
1 54.128 406.216 392.922
2 54.130 164.781 402.111
0 54.139 158.710 281.100
1 54.140 406.431 393.898
2 54.142 164.431 403.048
0 54.151 159.542 281.655
1 54.152 406.646 394.875
2 54.154 164.081 403.985
0 54.162 160.374 282.210
1 54.164 406.862 395.852
2 54.166 163.731 404.922
0 54.174 161.206 282.765
1 54.178 407.077 396.828
2 54.179 163.381 405.858
0 54.187 162.038 283.320
1 54.189 407.292 397.805
2 54.190 163.031 406.795
0 54.199 162.870 283.874
1 54.201 407.507 398.781
2 54.202 162.681 407.732
0 54.212 163.702 284.429
1 54.213 407.723 399.758
2 54.215 162.331 408.669
0 54.224 164.534 284.984
1 54.225 407.938 400.734
2 54.227 161.981 409.605
0 54.236 165.366 285.539
1 54.237 408.153 401.711
2 54.239 161.631 410.542
0 54.248 166.198 286.094
1 54.249 408.368 402.688
2 54.251 161.281 411.479
0 54.261 167.030 286.648
1 54.262 408.584 403.664
2 54.264 160.931 412.416
0 54.274 167.862 287.203
1 54.275 408.799 404.641
2 54.277 160.582 413.352
0 54.286 168.694 287.758
1 54.288 409.014 405.617
2 54.289 160.232 414.289
0 54.298 169.526 288.313
1 54.299 409.229 406.594
2 54.301 159.882 415.226
0 54.310 170.358 288.867
1 54.312 409.444 407.570
2 54.313 159.532 416.163
0 54.322 171.190 289.422
1 54.323 409.660 408.547
2 54.324 159.182 417.100
0 54.334 172.022 289.977
1 54.335 409.875 409.523
2 54.337 158.832 418.036
0 54.347 172.854 290.532
1 54.348 410.090 410.500
2 54.350 158.482 418.973
0 54.359 173.686 291.087
1 54.361 410.305 411.477
2 54.362 158.132 419.910
0 54.370 174.518 291.641
1 54.372 410.521 412.453
2 54.373 157.782 420.847
0 54.382 175.350 292.196
1 54.383 410.736 413.430
2 54.385 157.432 421.783
0 54.393 176.182 292.751
1 54.394 410.951 414.406
2 54.394 157.082 422.720
0 54.403 177.014 293.306
1 54.404 411.166 415.383
2 54.405 156.732 423.657
0 54.414 177.846 293.860
1 54.415 411.382 416.359
2 54.417 156.382 424.594
0 54.425 178.678 294.415
1 54.426 411.597 417.336
2 54.427 156.032 425.530
0 54.438 179.510 294.970
1 54.439 411.812 418.313
2 54.440 155.682 426.467
0 54.449 180.342 295.525
1 54.450 412.027 419.289
2 54.452 155.332 427.404
0 54.461 181.174 296.080
1 54.463 412.243 420.266
2 54.464 154.982 428.341
0 54.473 182.006 296.634
1 54.475 412.458 421.242
2 54.476 154.632 429.277
0 54.485 182.838 297.189
1 54.487 412.673 422.219
2 54.488 154.282 430.214
0 54.498 183.670 297.744
1 54.499 412.888 423.195
2 54.500 153.932 431.151
0 54.509 184.502 298.299
1 54.511 413.103 424.172
2 54.512 153.582 432.088
0 54.521 185.334 298.854
1 54.523 413.319 425.148
2 54.524 153.232 433.025
0 54.533 186.166 299.408
1 54.535 413.534 426.125
2 54.536 152.882 433.961
0 54.545 186.998 299.963
1 54.547 413.749 427.102
2 54.548 152.532 434.898
0 54.557 187.830 300.518
1 54.559 413.964 428.078
2 54.564 152.532 434.898
0 54.573 188.662 301.073
1 54.574 414.180 429.055
2 54.576 153.528 434.995
0 54.586 189.494 301.627
1 54.587 414.395 430.031
2 54.588 154.523 435.091
0 54.596 190.326 302.182
1 54.598 414.610 431.008
2 54.599 155.518 435.188
0 54.609 191.158 302.737
1 54.610 414.825 431.984
2 54.611 156.514 435.284
0 54.620 191.990 303.292
1 54.622 415.041 432.961
2 54.623 157.509 435.381
0 54.632 192.822 303.847
1 54.634 415.256 433.938
2 54.635 158.504 435.477
0 54.646 193.654 304.401
1 54.647 415.471 434.914
2 54.648 159.500 435.574
0 54.657 194.486 304.956
1 54.659 415.686 435.891
2 54.660 160.495 435.670
0 54.670 195.318 305.511
1 54.671 415.902 436.867
2 54.673 161.490 435.767
0 54.682 196.150 306.066
1 54.684 416.117 437.844
2 54.685 162.486 435.863
0 54.695 196.982 306.621
1 54.697 416.332 438.820
2 54.698 163.481 435.960
0 54.707 197.814 307.175
1 54.708 416.547 439.797
2 54.710 164.476 436.056
0 54.718 198.646 307.730
1 54.720 416.762 440.773
2 54.721 165.472 436.153
0 54.730 199.478 308.285
1 54.731 416.978 441.750
2 54.733 166.467 436.249
0 54.742 200.310 308.840
1 54.744 417.193 442.727
2 54.745 167.462 436.346
0 54.754 201.142 309.394
1 54.756 417.408 443.703
2 54.757 168.458 436.442
0 54.766 201.974 309.949
1 54.768 417.623 444.680
2 54.769 169.453 436.539
0 54.778 202.806 310.504
1 54.779 417.839 445.656
2 54.781 170.448 436.636
0 54.790 203.638 311.059
1 54.791 418.054 446.633
2 54.793 171.444 436.732
0 54.802 204.470 311.614
1 54.803 418.269 447.609
2 54.805 172.439 436.829
0 54.814 205.302 312.168
1 54.816 418.484 448.586
2 54.817 173.434 436.925
0 54.827 206.134 312.723
1 54.828 418.700 449.563
2 54.829 174.430 437.022
0 54.838 206.966 313.278
1 54.840 418.915 450.539
2 54.841 175.425 437.118
0 54.852 207.798 313.833
1 54.853 419.130 451.516
2 54.854 176.420 437.215
0 54.863 208.630 314.388
1 54.865 419.345 452.492
2 54.866 177.416 437.311
0 54.875 209.462 314.942
1 54.876 419.561 453.469
2 54.878 178.411 437.408
0 54.887 210.294 315.497
1 54.889 419.776 454.445
2 54.890 179.406 437.504
0 54.899 211.126 316.052
1 54.901 419.991 455.422
2 54.902 180.402 437.601
0 54.911 211.958 316.607
1 54.916 419.991 455.422
2 54.917 181.397 437.697
0 54.926 212.790 317.161
1 54.928 419.070 455.032
2 54.929 182.392 437.794
0 54.938 213.622 317.716
1 54.939 418.149 454.642
2 54.941 183.388 437.890
0 54.951 214.454 318.271
1 54.952 417.229 454.252
2 54.953 184.383 437.987
0 54.963 215.286 318.826
1 54.964 416.308 453.862
2 54.966 185.378 438.083
0 54.975 216.118 319.381
1 54.977 415.387 453.472
2 54.978 186.374 438.180
0 54.987 216.950 319.935
1 54.989 414.466 453.082
2 54.990 187.369 438.276
0 55.000 217.782 320.490
1 55.001 413.545 452.692
2 55.002 188.364 438.373
0 55.011 218.614 321.045
1 55.012 412.624 452.302
2 55.014 189.360 438.469
0 55.024 219.446 321.600
1 55.025 411.704 451.912
2 55.027 190.355 438.566
0 55.036 220.278 322.154
1 55.037 410.783 451.522
2 55.039 191.350 438.663
0 55.048 221.110 322.709
1 55.049 409.862 451.132
2 55.051 192.346 438.759
0 55.059 221.942 323.264
1 55.061 408.941 450.742
2 55.062 193.341 438.856
0 55.071 222.774 323.819
1 55.073 408.020 450.352
2 55.075 194.336 438.952
0 55.083 223.606 324.374
1 55.084 407.100 449.962
2 55.085 195.332 439.049
0 55.094 224.438 324.928
1 55.095 406.179 449.572
2 55.096 196.327 439.145
0 55.105 225.270 325.483
1 55.106 405.258 449.182
2 55.108 197.322 439.242
0 55.116 226.102 326.038
1 55.117 404.337 448.792
2 55.118 198.318 439.338
0 55.128 226.934 326.593
1 55.129 403.416 448.402
2 55.130 199.313 439.435
0 55.138 227.766 327.148
1 55.139 402.496 448.012
2 55.140 200.308 439.531
0 55.149 228.598 327.702
1 55.150 401.575 447.622
2 55.151 201.304 439.628
0 55.160 229.430 328.257
1 55.161 400.654 447.232
2 55.162 202.299 439.724
0 55.171 230.262 328.812
1 55.172 399.733 446.842
2 55.174 203.294 439.821
0 55.182 231.094 329.367
1 55.183 398.812 446.452
2 55.184 204.290 439.917
0 55.193 231.926 329.921
1 55.194 397.891 446.062
2 55.195 205.285 440.014
0 55.204 232.758 330.476
1 55.205 396.971 445.672
2 55.206 206.280 440.110
0 55.215 233.590 331.031
1 55.216 396.050 445.282
2 55.217 207.276 440.207
0 55.226 234.422 331.586
1 55.227 395.129 444.892
2 55.228 208.271 440.303
0 55.237 235.254 332.141
1 55.238 394.208 444.502
2 55.240 209.266 440.400
0 55.249 236.086 332.695
1 55.251 393.287 444.112
2 55.252 210.262 440.496
0 55.261 236.918 333.250
1 55.262 392.367 443.722
2 55.263 211.257 440.593
0 55.272 237.750 333.805
1 55.273 391.446 443.332
2 55.274 212.252 440.690
0 55.283 238.582 334.360
1 55.284 390.525 442.942
2 55.285 213.248 440.786
0 55.294 239.414 334.915
1 55.295 389.604 442.552
2 55.296 214.243 440.883
0 55.305 240.246 335.469
1 55.306 388.683 442.162
2 55.307 215.238 440.979
0 55.315 241.078 336.024
1 55.317 387.763 441.772
2 55.318 216.234 441.076
0 55.327 241.910 336.579
1 55.328 386.842 441.382
2 55.329 217.229 441.172
0 55.338 242.742 337.134
1 55.339 385.921 440.992
2 55.340 218.224 441.269
0 55.349 243.574 337.688
1 55.350 385.000 440.602
2 55.351 219.220 441.365
0 55.359 244.406 338.243
1 55.360 384.079 440.212
2 55.362 220.215 441.462
0 55.370 245.238 338.798
1 55.371 383.158 439.822
2 55.373 221.210 441.558
0 55.381 246.070 339.353
1 55.382 382.238 439.432
2 55.383 222.206 441.655
0 55.393 246.902 339.908
1 55.394 381.317 439.042
2 55.395 223.201 441.751
0 55.404 247.734 340.462
1 55.405 380.396 438.652
2 55.406 224.196 441.848
0 55.414 248.566 341.017
1 55.415 379.475 438.262
2 55.416 225.192 441.944
0 55.426 249.398 341.572
1 55.427 378.554 437.872
2 55.428 226.187 442.041
0 55.436 250.230 342.127
1 55.437 377.634 437.482
2 55.438 227.182 442.137
0 55.447 251.062 342.682
1 55.448 376.713 437.092
2 55.449 228.178 442.234
0 55.458 251.894 343.236
1 55.459 375.792 436.702
2 55.460 229.173 442.330
0 55.469 252.725 343.791
1 55.470 374.871 436.312
2 55.471 230.168 442.427
0 55.480 253.557 344.346
1 55.481 373.950 435.922
2 55.482 231.164 442.523
0 55.490 254.389 344.901
1 55.491 373.030 435.532
2 55.492 232.159 442.620
0 55.502 255.221 345.455
1 55.503 372.109 435.142
2 55.504 233.154 442.717
0 55.513 256.053 346.010
1 55.514 371.188 434.752
2 55.515 234.150 442.813
0 55.523 256.885 346.565
1 55.524 370.267 434.362
2 55.525 235.145 442.910
0 55.534 257.717 347.120
1 55.535 369.346 433.972
2 55.536 236.140 443.006
0 55.545 258.549 347.675
1 55.546 368.425 433.582
2 55.547 237.136 443.103
0 55.556 259.381 348.229
1 55.557 367.505 433.192
2 55.558 238.131 443.199
0 55.567 260.213 348.784
1 55.568 366.584 432.802
2 55.570 239.126 443.296
0 55.579 261.045 349.339
1 55.580 365.663 432.412
2 55.581 240.122 443.392
0 55.590 261.877 349.894
1 55.591 364.742 432.022
2 55.592 241.117 443.489
0 55.601 262.709 350.449
1 55.602 363.821 431.632
2 55.603 242.112 443.585
0 55.611 263.541 351.003
1 55.612 362.901 431.242
2 55.613 243.108 443.682
0 55.622 264.373 351.558
1 55.623 361.980 430.852
2 55.624 244.103 443.778
0 55.633 265.205 352.113
1 55.634 361.059 430.462
2 55.635 245.098 443.875
0 55.644 266.037 352.668
1 55.645 360.138 430.072
2 55.646 246.093 443.971
0 55.656 266.869 353.222
1 55.657 359.217 429.682
2 55.657 247.089 444.068
0 55.666 267.701 353.777
1 55.667 358.296 429.292
2 55.668 248.084 444.164
0 55.677 268.533 354.332
1 55.678 357.376 428.902
2 55.680 249.079 444.261
0 55.688 269.365 354.887
1 55.689 356.455 428.512
2 55.690 250.075 444.357
0 55.699 270.197 355.442
1 55.700 355.534 428.122
2 55.702 251.070 444.454
0 55.711 271.029 355.996
1 55.712 354.613 427.732
2 55.713 252.065 444.550
0 55.721 271.861 356.551
1 55.722 353.692 427.342
2 55.723 253.061 444.647
0 55.732 272.693 357.106
1 55.734 352.772 426.952
2 55.735 254.056 444.744
0 55.744 273.525 357.661
1 55.745 351.851 426.562
2 55.746 255.051 444.840
0 55.754 274.357 358.215
1 55.756 350.930 426.172
2 55.757 256.047 444.937
0 55.765 275.189 358.770
1 55.766 350.009 425.782
2 55.768 257.042 445.033
0 55.777 276.021 359.325
1 55.778 349.088 425.392
2 55.779 258.037 445.130
0 55.788 276.853 359.880
1 55.789 348.168 425.002
2 55.790 259.033 445.226
0 55.799 277.685 360.435
1 55.800 347.247 424.612
2 55.801 260.028 445.323
0 55.810 278.517 360.989
1 55.811 346.326 424.222
2 55.812 261.023 445.419
0 55.821 279.349 361.544
1 55.822 345.405 423.832
2 55.823 262.019 445.516
0 55.831 280.181 362.099
1 55.833 344.484 423.442
2 55.834 263.014 445.612
0 55.843 281.013 362.654
1 55.845 343.563 423.052
2 55.846 264.009 445.709
0 55.856 281.845 363.209
1 55.857 342.643 422.662
2 55.859 265.005 445.805
0 55.868 282.677 363.763
1 55.870 341.722 422.272
2 55.871 266.000 445.902
0 55.880 283.509 364.318
1 55.881 340.801 421.882
2 55.883 266.995 445.998
0 55.891 284.341 364.873
1 55.893 339.880 421.492
2 55.894 267.991 446.095
0 55.903 285.173 365.428
1 55.904 338.959 421.102
2 55.906 268.986 446.191
0 55.915 286.005 365.982
1 55.916 338.039 420.712
2 55.917 269.981 446.288
0 55.926 286.837 366.537
1 55.928 337.118 420.322
2 55.929 270.977 446.384
0 55.938 287.669 367.092
1 55.939 336.197 419.932
2 55.941 271.972 446.481
0 55.949 288.501 367.647
1 55.951 335.276 419.542
2 55.952 272.967 446.577
0 55.961 289.333 368.202
1 55.962 334.355 419.152
2 55.964 273.963 446.674
0 55.973 290.165 368.756
1 55.974 333.435 418.762
2 55.976 274.958 446.771
0 55.985 290.997 369.311
1 55.986 332.514 418.372
2 55.988 275.953 446.867
0 55.996 291.829 369.866
1 55.998 331.593 417.982
2 55.999 276.949 446.964
0 56.008 292.661 370.421
1 56.009 330.672 417.592
2 56.010 277.944 447.060
0 56.019 293.493 370.976
1 56.020 329.751 417.202
2 56.022 278.939 447.157
0 56.031 294.325 371.530
1 56.032 328.830 416.812
2 56.034 279.935 447.253
0 56.043 295.157 372.085
1 56.044 327.910 416.422
2 56.046 280.930 447.350
0 56.055 295.989 372.640
1 56.056 326.989 416.032
2 56.058 281.925 447.446
0 56.067 296.821 373.195
1 56.069 326.068 415.642
2 56.070 282.921 447.543
0 56.078 297.653 373.749
1 56.080 325.147 415.252
2 56.081 283.916 447.639
0 56.090 298.485 374.304
1 56.092 324.226 414.862
2 56.093 284.911 447.736
0 56.102 299.317 374.859
1 56.103 323.306 414.472
2 56.105 285.907 447.832
0 56.114 300.149 375.414
1 56.115 322.385 414.082
2 56.116 286.902 447.929
0 56.125 300.981 375.969
1 56.126 321.464 413.692
2 56.127 287.897 448.025
0 56.136 301.813 376.523
1 56.138 320.543 413.302
2 56.139 288.893 448.122
0 56.148 302.645 377.078
1 56.149 319.622 412.912
2 56.151 289.888 448.218
0 56.160 303.477 377.633
1 56.161 318.702 412.522
2 56.162 290.883 448.315
0 56.171 304.309 378.188
1 56.173 317.781 412.132
2 56.174 291.879 448.411
0 56.183 305.141 378.743
1 56.184 316.860 411.742
2 56.185 292.874 448.508
0 56.193 305.973 379.297
1 56.195 315.939 411.352
2 56.196 293.869 448.605
0 56.205 306.805 379.852
1 56.207 315.018 410.962
2 56.208 294.865 448.701
0 56.217 307.637 380.407
1 56.219 314.097 410.572
2 56.220 295.860 448.798
0 56.229 308.469 380.962
1 56.230 313.177 410.182
2 56.232 296.855 448.894
0 56.242 309.301 381.516
1 56.243 312.256 409.792
2 56.244 297.851 448.991
0 56.253 310.133 382.071
1 56.254 311.335 409.402
2 56.256 298.846 449.087
0 56.265 310.965 382.626
1 56.266 310.414 409.012
2 56.268 299.841 449.184
0 56.277 311.797 383.181
1 56.278 309.493 408.622
2 56.280 300.837 449.280
0 56.289 312.629 383.736
1 56.290 308.573 408.232
2 56.292 301.832 449.377
0 56.300 313.461 384.290
1 56.302 307.652 407.841
2 56.303 302.827 449.473
0 56.313 314.293 384.845
1 56.314 306.731 407.451
2 56.315 303.823 449.570
0 56.324 315.125 385.400
1 56.326 305.810 407.061
2 56.327 304.818 449.666
0 56.336 315.957 385.955
1 56.337 304.889 406.671
2 56.339 305.813 449.763
0 56.348 316.789 386.509
1 56.349 303.968 406.281
2 56.351 306.809 449.859
0 56.359 317.621 387.064
1 56.361 303.048 405.891
2 56.362 307.804 449.956
0 56.371 318.453 387.619
1 56.373 302.127 405.501
2 56.374 308.799 450.052
0 56.383 319.285 388.174
1 56.384 301.206 405.111
2 56.385 309.795 450.149
0 56.394 320.117 388.729
1 56.395 300.285 404.721
2 56.396 310.790 450.245
0 56.406 320.949 389.283
1 56.407 299.364 404.331
2 56.408 311.785 450.342
0 56.417 321.781 389.838
1 56.418 298.444 403.941
2 56.419 312.781 450.438
0 56.428 322.613 390.393
1 56.429 297.523 403.551
2 56.430 313.776 450.535
0 56.439 323.445 390.948
1 56.440 296.602 403.161
2 56.441 314.771 450.632
0 56.450 324.277 391.503
1 56.451 295.681 402.771
2 56.452 315.767 450.728
0 56.461 325.109 392.057
1 56.462 294.760 402.381
2 56.464 316.762 450.825
0 56.472 325.941 392.612
1 56.473 293.840 401.991
2 56.474 317.757 450.921
0 56.483 326.773 393.167
1 56.484 292.919 401.601
2 56.485 318.753 451.018
0 56.493 327.605 393.722
1 56.495 291.998 401.211
2 56.496 319.748 451.114
0 56.505 328.437 394.276
1 56.506 291.077 400.821
2 56.507 320.743 451.211
0 56.516 329.269 394.831
1 56.517 290.156 400.431
2 56.518 321.739 451.307
0 56.528 330.101 395.386
1 56.529 289.235 400.041
2 56.530 322.734 451.404
0 56.538 330.933 395.941
1 56.539 288.315 399.651
2 56.540 323.729 451.500
0 56.550 331.765 396.496
1 56.551 287.394 399.261
2 56.551 324.725 451.597
0 56.560 332.597 397.050
1 56.561 286.473 398.871
2 56.562 325.720 451.693
0 56.571 333.429 397.605
1 56.572 285.552 398.481
2 56.573 326.715 451.790
0 56.582 334.261 398.160
1 56.583 284.631 398.091
2 56.584 327.711 451.886
0 56.593 335.093 398.715
1 56.594 283.711 397.701
2 56.595 328.706 451.983
0 56.604 335.925 399.270
1 56.605 282.790 397.311
2 56.606 329.701 452.079
0 56.615 336.757 399.824
1 56.616 281.869 396.921
2 56.617 330.697 452.176
0 56.626 337.589 400.379
1 56.627 280.948 396.531
2 56.628 331.692 452.272
0 56.637 338.421 400.934
1 56.638 280.027 396.141
2 56.639 332.687 452.369
0 56.648 339.253 401.489
1 56.649 279.107 395.751
2 56.650 333.683 452.465
0 56.659 340.085 402.043
1 56.660 278.186 395.361
2 56.660 334.678 452.562
0 56.669 340.917 402.598
1 56.670 277.265 394.971
2 56.671 335.673 452.659
0 56.680 341.749 403.153
1 56.681 276.344 394.581
2 56.682 336.669 452.755
0 56.691 342.581 403.708
1 56.692 275.423 394.191
2 56.693 337.664 452.852
0 56.702 343.413 404.263
1 56.703 274.502 393.801
2 56.704 338.659 452.948
0 56.712 344.245 404.817
1 56.713 273.582 393.411
2 56.714 339.655 453.045
0 56.723 345.077 405.372
1 56.724 272.661 393.021
2 56.725 340.650 453.141
0 56.734 345.909 405.927
1 56.735 271.740 392.631
2 56.736 341.645 453.238
0 56.746 346.741 406.482
1 56.747 270.819 392.241
2 56.748 342.641 453.334
0 56.757 347.573 407.037
1 56.758 269.898 391.851
2 56.759 343.636 453.431
0 56.768 348.405 407.591
1 56.769 268.978 391.461
2 56.770 344.631 453.527
0 56.779 349.237 408.146
1 56.780 268.057 391.071
2 56.781 345.627 453.624
0 56.790 350.069 408.701
1 56.792 267.136 390.681
2 56.793 346.622 453.720
0 56.802 350.901 409.256
1 56.804 266.215 390.291
2 56.805 347.617 453.817
0 56.814 351.733 409.810
1 56.816 265.294 389.901
2 56.817 348.613 453.913
0 56.826 352.565 410.365
1 56.828 264.374 389.511
2 56.829 349.608 454.010
0 56.838 353.397 410.920
1 56.839 263.453 389.121
2 56.840 350.603 454.106
0 56.849 354.229 411.475
1 56.851 262.532 388.731
2 56.852 351.599 454.203
0 56.861 355.061 412.030
1 56.863 261.611 388.341
2 56.864 352.594 454.299
0 56.874 355.893 412.584
1 56.876 260.690 387.951
2 56.877 353.589 454.396
0 56.886 356.725 413.139
1 56.887 259.769 387.561
2 56.888 354.585 454.492
0 56.898 357.557 413.694
1 56.899 258.849 387.171
2 56.900 355.580 454.589
0 56.909 358.389 414.249
1 56.910 257.928 386.781
2 56.912 356.575 454.686
0 56.922 359.221 414.803
1 56.923 257.007 386.391
2 56.924 357.571 454.782
0 56.934 360.053 415.358
1 56.935 256.086 386.001
2 56.937 358.566 454.879
0 56.946 360.885 415.913
1 56.948 255.165 385.611
2 56.949 359.561 454.975
0 56.958 361.717 416.468
1 56.960 254.245 385.221
2 56.961 360.557 455.072
